,code,total_dur,dur_1,departure_1,arrival_1,carriercode_1,dep_date,transfer,dur_2,departure_2,arrival_2,carriercode_2,arr_date,bookable_seats,currency,total,dest,ontime_proba
150,32A,0 days 04:55:00,0 days 02:05:00,LGW,BCN,VY,2022-03-02,Y,0 days 01:50:00,BCN,ORY,VY,2022-03-02,9,EUR,144.92,PAR,0.81864971
151,321,0 days 06:25:00,0 days 02:05:00,LGW,BCN,VY,2022-03-02,Y,0 days 01:50:00,BCN,ORY,VY,2022-03-02,9,EUR,144.92,PAR,0.81864971
152,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,146.84,PAR,0.81864971
153,73H,0 days 03:25:00,0 days 01:20:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
154,73H,0 days 03:45:00,0 days 01:15:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
155,73W,0 days 04:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
156,73H,0 days 04:15:00,0 days 01:30:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
157,73J,0 days 04:15:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
158,73W,0 days 04:20:00,0 days 01:15:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
159,73H,0 days 05:05:00,0 days 01:20:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
160,73J,0 days 05:10:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
161,73W,0 days 05:25:00,0 days 01:15:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
162,73W,0 days 05:35:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
163,73H,0 days 06:10:00,0 days 01:30:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
164,73W,0 days 06:30:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
165,73H,0 days 06:40:00,0 days 01:20:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
166,73J,0 days 06:50:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
167,73H,0 days 07:45:00,0 days 01:30:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
168,73H,0 days 07:45:00,0 days 01:20:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
169,73W,0 days 08:10:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
170,73J,0 days 08:25:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
171,73H,0 days 08:40:00,0 days 01:30:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
172,73J,0 days 09:30:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
173,73W,0 days 09:45:00,0 days 01:25:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
174,73H,0 days 10:20:00,0 days 01:30:00,LHR,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,147.58,PAR,0.81864971
175,32A,0 days 07:20:00,0 days 02:05:00,LGW,BCN,VY,2022-03-02,Y,0 days 02:00:00,BCN,CDG,VY,2022-03-02,9,EUR,151.92,PAR,0.81864971
176,321,0 days 04:55:00,0 days 02:05:00,LGW,BCN,IB,2022-03-02,Y,0 days 01:50:00,BCN,ORY,IB,2022-03-02,4,EUR,152.92,PAR,0.81864971
177,32N,0 days 06:20:00,0 days 02:30:00,LHR,MAD,IB,2022-03-02,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-02,7,EUR,159.5,PAR,0.81864971
178,32N,0 days 08:10:00,0 days 02:35:00,LHR,MAD,IB,2022-03-02,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-02,9,EUR,159.5,PAR,0.81864971
179,321,0 days 07:20:00,0 days 02:05:00,LGW,BCN,IB,2022-03-02,Y,0 days 02:00:00,BCN,CDG,IB,2022-03-02,4,EUR,160.92,PAR,0.81864971
180,E90,0 days 03:20:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
181,E90,0 days 04:00:00,0 days 01:20:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
182,E90,0 days 04:15:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
183,E90,0 days 04:55:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
184,E90,0 days 04:55:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
185,E90,0 days 05:10:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
186,E90,0 days 05:35:00,0 days 01:20:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
187,E90,0 days 05:50:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
188,E90,0 days 06:30:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
189,E90,0 days 06:30:00,0 days 01:20:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
190,E90,0 days 06:50:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
191,E90,0 days 07:25:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
192,E90,0 days 07:30:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
193,E90,0 days 08:10:00,0 days 01:20:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
194,E90,0 days 08:25:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
195,E90,0 days 09:05:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
196,E90,0 days 09:05:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
197,E90,0 days 09:30:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
198,E90,0 days 09:45:00,0 days 01:20:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
199,E90,0 days 10:10:00,0 days 01:15:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-02,9,EUR,166.16,PAR,0.81864971
200,E90,0 days 10:25:00,0 days 01:10:00,LCY,AMS,KL,2022-03-02,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,166.16,PAR,0.79780602
201,319,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,1,EUR,166.84,PAR,0.81864971
202,319,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,6,EUR,166.84,PAR,0.81864971
203,320,0 days 04:00:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
204,320,0 days 04:05:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
205,320,0 days 04:30:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
206,223,0 days 05:10:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:15:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
207,223,0 days 06:20:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
208,320,0 days 06:50:00,0 days 01:40:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
209,320,0 days 07:20:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
210,320,0 days 08:15:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:15:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
211,223,0 days 09:10:00,0 days 01:45:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
212,320,0 days 09:25:00,0 days 01:50:00,LHR,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,177.91,PAR,0.81864971
213,DH4,0 days 03:25:00,0 days 01:10:00,LCY,LUX,LG,2022-03-02,Y,0 days 01:00:00,LUX,CDG,LG,2022-03-02,9,EUR,190.18,PAR,0.81864971
214,E90,0 days 03:35:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:15:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
215,E90,0 days 03:55:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
216,221,0 days 04:20:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
217,E90,0 days 04:45:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
218,E90,0 days 07:05:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:15:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
219,E90,0 days 07:35:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
220,E90,0 days 08:15:00,0 days 01:35:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
221,221,0 days 08:35:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:15:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
222,221,0 days 09:45:00,0 days 01:40:00,LCY,ZRH,LX,2022-03-02,Y,0 days 01:20:00,ZRH,CDG,LX,2022-03-02,9,EUR,196.49,PAR,0.81864971
223,32N,0 days 04:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
224,32N,0 days 04:25:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
225,32N,0 days 05:10:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
226,32N,0 days 05:15:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
227,32N,0 days 05:20:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
228,32N,0 days 06:25:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
229,32N,0 days 06:25:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
230,32N,0 days 07:05:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:35:00,MUC,CDG,LH,2022-03-02,9,EUR,199.1,PAR,0.81864971
231,32Q,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
232,32N,0 days 03:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
233,744,0 days 04:05:00,0 days 01:30:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
234,32Q,0 days 04:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
235,32N,0 days 04:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
236,32Q,0 days 04:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
237,32N,0 days 04:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
238,32N,0 days 04:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
239,32Q,0 days 05:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
240,32Q,0 days 05:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
241,32N,0 days 05:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
242,744,0 days 05:35:00,0 days 01:30:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
243,32Q,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
244,32N,0 days 05:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
245,32N,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
246,32Q,0 days 06:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
247,744,0 days 06:30:00,0 days 01:30:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
248,32N,0 days 06:30:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
249,32Q,0 days 06:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
250,32Q,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
251,32N,0 days 07:15:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
252,32N,0 days 07:25:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
253,32Q,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
254,32Q,0 days 07:40:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,205.01,PAR,0.81864971
255,32N,0 days 06:05:00,0 days 01:35:00,LHR,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,8,EUR,205.01,PAR,0.81864971
256,744,0 days 04:00:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
257,E90,0 days 04:25:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
258,E90,0 days 05:05:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
259,E90,0 days 06:40:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
260,E90,0 days 07:00:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:10:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
261,E90,0 days 07:40:00,0 days 01:25:00,LCY,FRA,LH,2022-03-02,Y,0 days 01:15:00,FRA,CDG,LH,2022-03-02,9,EUR,223.59,PAR,0.81864971
262,32N,0 days 05:05:00,0 days 01:50:00,LHR,MUC,LH,2022-03-02,Y,0 days 01:30:00,MUC,ORY,LH,2022-03-02,5,EUR,224.1,PAR,0.81864971
263,320,0 days 05:00:00,0 days 02:20:00,LHR,VIE,OS,2022-03-02,Y,0 days 02:00:00,VIE,CDG,OS,2022-03-02,9,EUR,233.09,PAR,0.81864971
264,320,0 days 07:35:00,0 days 02:15:00,LHR,VIE,OS,2022-03-02,Y,0 days 02:05:00,VIE,CDG,OS,2022-03-02,9,EUR,233.09,PAR,0.81864971
265,321,0 days 08:05:00,0 days 02:15:00,LHR,VIE,OS,2022-03-02,Y,0 days 02:00:00,VIE,CDG,OS,2022-03-02,9,EUR,233.09,PAR,0.81864971
266,738,0 days 00:30:00,0 days 00:30:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
267,747,0 days 00:30:00,0 days 00:30:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
268,320,0 days 01:10:00,0 days 01:10:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
269,319,0 days 01:10:00,0 days 01:10:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
270,319,0 days 01:15:00,0 days 01:15:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
271,738,0 days 01:20:00,0 days 01:20:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
272,733,0 days 01:40:00,0 days 01:40:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
273,738,0 days 02:00:00,0 days 02:00:00,LHR,,6X,2022-03-02,N,0 days 00:00:00,CDG,,,2022-03-02,9,EUR,234.6,PAR,0.81864971
274,223,0 days 03:45:00,0 days 01:35:00,LHR,GVA,LX,2022-03-02,Y,0 days 01:15:00,GVA,CDG,LX,2022-03-02,4,EUR,270.61,PAR,0.81864971
275,321,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-03,N,0 days 00:00:00,CDG,,,2022-03-03,9,EUR,76.84,PAR,0.79780602
276,73H,0 days 08:30:00,0 days 02:25:00,LGW,MAD,UX,2022-03-03,Y,0 days 02:00:00,MAD,ORY,UX,2022-03-03,9,EUR,83.51,PAR,0.79780602
277,73H,0 days 14:45:00,0 days 02:25:00,LGW,MAD,UX,2022-03-03,Y,0 days 02:00:00,MAD,ORY,UX,2022-03-04,9,EUR,88.51,PAR,0.75324976
278,321,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-03,N,0 days 00:00:00,CDG,,,2022-03-03,9,EUR,98.84,PAR,0.79780602
279,32N,0 days 05:15:00,0 days 02:10:00,LHR,OSL,SK,2022-03-03,Y,0 days 02:20:00,OSL,CDG,SK,2022-03-03,9,EUR,105.08,PAR,0.79780602
280,32N,0 days 07:10:00,0 days 02:35:00,LHR,ARN,SK,2022-03-03,Y,0 days 02:35:00,ARN,CDG,SK,2022-03-03,9,EUR,109.69,PAR,0.79780602
281,320,0 days 01:10:00,0 days 01:10:00,LGW,,VY,2022-03-03,N,0 days 00:00:00,ORY,,,2022-03-03,9,EUR,110.61,PAR,0.79780602
282,320,0 days 06:20:00,0 days 02:30:00,LHR,MAD,IB,2022-03-03,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-03,9,EUR,132.5,PAR,0.79780602
283,330,0 days 07:15:00,0 days 02:20:00,LHR,MAD,IB,2022-03-03,Y,0 days 02:05:00,MAD,ORY,IB,2022-03-03,9,EUR,132.5,PAR,0.79780602
284,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-03,N,0 days 00:00:00,CDG,,,2022-03-03,9,EUR,136.84,PAR,0.79780602
285,320,0 days 01:20:00,0 days 01:20:00,LHR,,AF,2022-03-03,N,0 days 00:00:00,CDG,,,2022-03-03,9,EUR,136.84,PAR,0.79780602
286,320,0 days 01:25:00,0 days 01:25:00,LHR,,AF,2022-03-03,N,0 days 00:00:00,CDG,,,2022-03-03,9,EUR,136.84,PAR,0.79780602
287,32A,0 days 06:25:00,0 days 02:05:00,LGW,BCN,VY,2022-03-03,Y,0 days 01:50:00,BCN,ORY,VY,2022-03-03,8,EUR,139.92,PAR,0.79780602
288,73H,0 days 03:25:00,0 days 01:20:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
289,73W,0 days 04:00:00,0 days 01:25:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
290,73H,0 days 04:15:00,0 days 01:30:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:25:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
291,73J,0 days 04:15:00,0 days 01:25:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
292,73W,0 days 04:20:00,0 days 01:15:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
293,73H,0 days 05:05:00,0 days 01:20:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
294,73J,0 days 05:10:00,0 days 01:25:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
295,73W,0 days 05:35:00,0 days 01:25:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
296,73H,0 days 06:10:00,0 days 01:30:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
297,73W,0 days 06:30:00,0 days 01:25:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:20:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
298,73H,0 days 06:40:00,0 days 01:20:00,LHR,AMS,KL,2022-03-03,Y,0 days 01:15:00,AMS,CDG,KL,2022-03-03,9,EUR,147.58,PAR,0.79780602
